公司代码,公司名,现金占比评分,经营能力评分,获利能力评分,财务结构评分,偿债能力评分
600696,ST匹凸,5.53515625,5.53515625,-227.25,9.0,6.19140625
600697,欧亚集团,4.62109375,6.74609375,5.31640625,2.705078125,1.4677734375
600698,湖南天雁,7.08203125,7.08203125,-1.4453125,10.0,8.890625
600699,均胜电子,6.1796875,8.625,4.66015625,10.0,6.56640625
600701,工大高新,4.05859375,4.05859375,2.306640625,9.7109375,3.056640625
600702,沱牌舍得,5.03515625,5.03515625,4.14453125,10.0,4.921875
600703,三安光电,6.5234375,6.5234375,7.15625,9.7890625,9.5625
600704,物产中大,8.84375,9.546875,2.609375,8.0,4.25390625
600705,中航资本,9.453125,9.453125,7.30078125,5.0,6.1484375
600706,曲江文旅,4.75390625,4.75390625,4.69921875,9.90625,6.0
600707,彩虹股份,2.693359375,2.693359375,-135.375,4.625,2.630859375
600708,光明地产,7.015625,7.015625,5.1015625,7.0,3.435546875
600710,ST常林,7.36328125,8.140625,-13.453125,8.0,7.171875
600711,盛屯矿业,7.48828125,7.95703125,2.9609375,10.0,6.96875
600712,南宁百货,9.1015625,9.8984375,1.1962890625,9.609375,2.845703125
600713,南京医药,7.10546875,8.671875,1.6416015625,5.0,6.17578125
600714,金瑞矿业,4.03515625,4.03515625,2.095703125,8.9140625,6.640625
600715,文投控股,5.28515625,5.28515625,-70.0625,7.9375,6.71875
600716,凤凰股份,9.125,9.125,1.30078125,7.0,6.37890625
600717,天津港,7.8828125,7.8828125,5.97265625,10.0,7.27734375
600718,东软集团,7.5234375,7.5234375,5.23828125,10.0,8.6171875
600719,大连热电,7.109375,7.109375,1.833984375,9.1015625,3.486328125
600720,祁连山,3.087890625,3.087890625,5.1328125,9.96875,3.2421875
600721,百花村,3.35546875,3.35546875,-35.3125,6.1015625,4.16796875
600722,金牛化工,7.62890625,7.62890625,-2.140625,7.3046875,7.59375
600723,首商股份,9.3984375,10.0,5.23828125,10.0,8.5625
600724,宁波富达,7.39453125,7.39453125,-5.375,5.0,3.91015625
600725,ST云维,5.5703125,5.82421875,-29.546875,4.40234375,5.2421875
600726,华电能源,3.041015625,3.041015625,-1.0205078125,3.587890625,2.197265625
600727,鲁北化工,2.154296875,2.154296875,3.9296875,9.578125,8.1875
600728,佳都科技,7.328125,7.875,3.7578125,10.0,8.0703125
600729,重庆百货,9.375,10.0,4.02734375,10.0,5.09765625
600730,中国高科,5.38671875,5.38671875,6.43359375,10.0,9.4296875
600731,湖南海利,7.07421875,7.07421875,3.419921875,10.0,4.703125
600732,ST新梅,7.7109375,7.7109375,-38.15625,9.484375,5.15625
600733,SST前锋,7.6171875,7.6171875,-121.8125,9.953125,10.421875
600734,实达集团,6.1953125,6.53515625,-4.7734375,8.0,5.86328125
600735,新华锦,8.7109375,9.734375,5.24609375,9.4921875,9.9453125
600736,苏州高新,4.9453125,4.9453125,3.8671875,7.0,4.92578125
600737,中粮糖业,6.36328125,7.58203125,2.236328125,10.0,4.8125
600738,兰州民百,9.125,9.125,5.57421875,10.0,5.15234375
600739,辽宁成大,3.384765625,3.384765625,5.5234375,10.0,5.3359375
600740,山西焦化,7.52734375,7.52734375,-2.9921875,5.8984375,4.60546875
600741,华域汽车,7.98046875,10.0,5.91796875,10.0,7.68359375
600742,一汽富维,7.1328125,10.0,4.1484375,10.0,6.890625
600743,华远地产,8.0546875,8.0546875,6.35546875,5.0,5.32421875
600744,华银电力,2.0234375,2.0234375,-1.9404296875,4.84765625,3.681640625
600745,闻泰科技,2.70703125,5.6328125,0.0816650390625,10.0,4.05078125
600746,江苏索普,5.0,10.0,2.185546875,9.4609375,6.515625
600747,ST大控,7.71484375,7.71484375,-0.433837890625,8.984375,8.71875
600748,上实发展,7.57421875,7.57421875,6.5234375,6.0,7.2421875
600749,西藏旅游,2.73828125,2.73828125,-21.5,10.0,2.853515625
600750,江中药业,7.9453125,7.9453125,6.8359375,8.6015625,10.0
600751,天海投资,4.42578125,5.609375,-4.5546875,4.68359375,7.09765625
600753,东方银星,4.16796875,3.82421875,1.3544921875,10.0,7.39453125
600754,锦江股份,9.1640625,9.1640625,6.27734375,9.9296875,5.76171875
600755,厦门国贸,4.9296875,8.640625,3.005859375,7.0,4.6015625
600756,浪潮软件,7.61328125,7.61328125,4.8671875,10.0,7.43359375
600757,长江传媒,7.3125,9.234375,4.03125,10.0,8.796875
600758,红阳能源,6.8671875,6.8671875,2.1796875,8.796875,3.908203125
600759,洲际油气,8.21875,8.21875,3.353515625,10.0,3.458984375
600760,中航黑豹,4.74609375,4.875,-3.978515625,5.1328125,3.533203125
600761,安徽合力,7.3359375,10.0,5.71484375,10.0,9.3828125
600763,通策医疗,10.0,10.0,7.1484375,9.0390625,9.828125
600764,中电广通,6.1953125,6.1953125,-0.8515625,10.0,6.4453125
600765,中航重机,5.34375,5.34375,1.7080078125,8.0,6.296875
600766,园城黄金,2.689453125,2.689453125,5.80078125,7.0,2.46875
600767,ST运盛,3.72265625,3.72265625,-31.421875,10.0,6.9765625
600768,宁波富邦,7.09375,10.0,-1.568359375,3.373046875,3.8046875
600769,祥龙电业,6.90234375,6.90234375,-52.25,9.6953125,7.9375
600770,综艺股份,7.48828125,7.48828125,-34.59375,9.953125,8.625
600771,广誉远,2.052734375,2.052734375,2.1328125,7.58984375,7.8984375
600773,西藏城投,6.0859375,6.0859375,4.65234375,5.0,7.12109375
600774,汉商集团,4.1953125,4.1953125,2.708984375,8.40625,1.0634765625
600775,南京熊猫,7.23046875,7.23046875,3.431640625,9.96875,9.0078125
600776,东方通信,7.29296875,8.3125,3.361328125,8.8203125,10.0
600777,新潮能源,5.95703125,5.95703125,-6.625,9.4140625,5.37109375
600778,友好集团,6.44140625,8.640625,0.235595703125,4.82421875,3.2265625
600779,水井坊,7.6015625,7.6015625,-15.6015625,9.8359375,8.984375
600780,通宝能源,8.7421875,8.7421875,4.26953125,9.78125,6.07421875
600781,辅仁药业,6.16796875,6.65625,5.0859375,9.671875,3.796875
600782,新钢股份,8.2265625,9.6640625,2.162109375,7.8984375,5.28515625
600783,鲁信创投,5.71875,5.71875,7.4296875,10.0,8.421875
600784,鲁银投资,7.453125,7.77734375,-1.1064453125,8.0,4.515625
600785,新华百货,9.3046875,10.0,3.5859375,10.0,3.79296875
600787,中储股份,7.8515625,8.671875,2.50390625,10.0,8.0078125
600789,鲁抗医药,7.546875,7.546875,0.97216796875,10.0,5.828125
600790,轻纺城,8.453125,8.453125,6.95703125,10.0,2.388671875
600791,京能置业,8.4375,8.4375,5.87890625,9.0,9.1875
600792,云煤能源,3.32421875,4.7890625,-2.736328125,10.0,4.78125
600793,宜宾纸业,2.423828125,2.423828125,-13.6171875,3.552734375,1.126953125
600794,保税科技,8.5859375,8.5859375,1.84765625,10.0,8.5078125
600795,国电电力,1.4990234375,1.4990234375,5.8671875,3.966796875,1.1328125
600796,钱江生化,7.75390625,7.75390625,4.359375,10.0,7.4140625
600797,浙大网新,7.55859375,8.3125,2.86328125,10.0,7.34765625
600798,宁波海运,2.935546875,2.935546875,2.916015625,10.0,2.5625
600800,天津磁卡,6.984375,6.984375,-17.6875,3.78515625,3.361328125
600801,华新水泥,6.68359375,6.68359375,5.75390625,10.0,4.28125
600802,福建水泥,9.0234375,9.0234375,-7.41796875,6.46484375,1.5537109375
600803,新奥股份,8.6484375,8.6484375,6.68359375,8.0,4.578125
600804,鹏博士,9.5078125,9.5078125,6.15625,7.69140625,2.322265625
600805,悦达投资,8.15625,8.15625,1.7265625,10.0,3.921875
600807,天业股份,5.53515625,5.53515625,2.859375,6.0,5.0
600808,马钢股份,3.474609375,6.078125,-0.168701171875,9.484375,3.607421875
600809,山西汾酒,7.6171875,8.09375,6.90234375,10.0,8.53125
600810,神马股份,8.140625,10.0,1.326171875,9.0,4.18359375
600811,东方集团,8.875,8.875,4.375,10.0,5.9921875
600812,华北制药,2.55859375,2.55859375,1.5087890625,8.609375,3.986328125
600814,杭州解百,9.4921875,10.0,5.1171875,9.9921875,7.80859375
600815,ST厦工,1.6474609375,1.6474609375,-20.5625,8.0,7.296875
600816,安信信托,9.8671875,9.8671875,8.15625,10.0,-1.666015625
600817,ST宏盛,7.625,7.625,-52.40625,9.9765625,8.8046875
600818,中路股份,8.5234375,8.5234375,2.08203125,10.0,5.44921875
600819,耀皮玻璃,4.21875,4.21875,-0.1527099609375,10.0,5.3828125
600820,隧道股份,7.328125,7.328125,4.44921875,5.0,5.7734375
600821,津劝业,5.75390625,5.75390625,-3.162109375,8.234375,1.48828125
600822,上海物贸,8.1875,8.703125,-2.759765625,6.0,3.998046875
600823,世茂股份,7.26953125,7.26953125,7.25390625,10.0,3.8515625
600824,益民集团,8.3828125,9.9609375,5.03125,9.9453125,5.5703125
600825,新华传媒,8.4453125,8.4453125,3.861328125,10.0,7.37890625
600826,兰生股份,8.5859375,8.5859375,5.3515625,9.84375,9.4140625
600827,百联股份,9.4453125,10.0,3.98046875,10.0,4.5078125
600828,茂业商业,4.34765625,5.515625,5.859375,9.0,2.63671875
600829,人民同泰,5.6484375,7.40234375,3.123046875,10.0,8.5
600830,香溢融通,7.44921875,7.44921875,5.3671875,9.6015625,8.40625
600831,广电网络,5.16015625,5.16015625,4.953125,8.609375,2.37109375
600833,第一医药,8.3515625,10.0,3.3203125,10.0,8.3515625
600834,申通地铁,7.62109375,7.62109375,3.994140625,10.0,2.787109375
600835,上海机电,8.125,8.125,6.6875,8.0,6.26953125
600836,界龙实业,6.3203125,6.3203125,2.216796875,5.0,3.166015625
600837,海通证券,3.376953125,3.376953125,7.6796875,6.0,-1.666015625
600838,上海九百,6.99609375,6.99609375,7.07421875,8.8828125,6.08984375
600839,四川长虹,7.734375,9.296875,1.31640625,10.0,6.19921875
600841,上柴股份,7.52734375,7.52734375,3.4921875,10.0,8.125
600843,上工申贝,7.84375,7.84375,5.7734375,10.0,9.6875
600844,ST丹科,4.8984375,4.8984375,-10.1484375,9.5859375,3.20703125
600845,宝信软件,7.5625,7.5625,6.0234375,10.0,9.0703125
600846,同济科技,8.296875,8.296875,5.01953125,10.0,4.55078125
600847,ST万里,4.65625,4.65625,-3.30078125,8.34375,9.21875
600848,上海临港,6.546875,6.546875,2.97265625,7.875,5.9453125
600850,华东电脑,7.8203125,7.9375,5.06640625,10.0,7.16015625
600851,海欣股份,7.33984375,7.33984375,4.91015625,9.34375,8.6796875
600853,龙建股份,6.27734375,6.27734375,1.212890625,5.0,4.59375
600854,春兰股份,6.2890625,6.2890625,-1.953125,9.6171875,6.4609375
600855,航天长峰,6.03515625,6.03515625,3.931640625,10.0,8.8984375
600856,中天能源,7.828125,7.828125,5.17578125,7.19140625,3.37109375
600857,宁波中百,9.3984375,10.0,-3.169921875,8.71875,9.2578125
600858,银座股份,8.5625,10.0,2.375,4.5703125,1.76953125
600859,王府井,9.4609375,10.0,4.9609375,10.0,8.140625
600860,ST京城,3.107421875,3.60546875,-7.515625,10.0,4.92578125
600861,北京城乡,8.9765625,8.9765625,4.53125,10.0,7.796875
600862,中航高科,7.59375,7.59375,0.5517578125,8.0,5.203125
600863,内蒙华电,1.9326171875,1.9326171875,5.359375,9.734375,1.033203125
600864,哈投股份,7.58203125,7.58203125,6.015625,9.0,7.2421875
600865,百大集团,9.1484375,9.1484375,5.73046875,9.2421875,8.609375
600866,星湖科技,6.515625,6.515625,-18.4375,10.0,7.625
600867,通化东宝,3.04296875,3.04296875,6.7578125,8.8046875,9.4609375
600868,梅雁吉祥,2.22265625,2.22265625,1.5146484375,7.875,7.93359375
600869,智慧能源,7.53515625,8.3828125,2.8515625,9.0,7.18359375
600870,厦华电子,3.228515625,3.431640625,-33.09375,6.0,7.48046875
600871,石化油服,1.1865234375,4.7421875,-14.6640625,3.685546875,4.125
600872,中炬高新,5.78125,5.78125,6.37890625,10.0,8.796875
600873,梅花生物,6.203125,6.203125,4.6015625,9.5234375,3.939453125
600874,创业环保,5.71484375,5.71484375,6.25390625,10.0,8.25
600875,东方电气,6.84765625,6.84765625,2.09375,5.0,5.6640625
600876,洛阳玻璃,3.51953125,3.51953125,-17.9375,6.46484375,3.818359375
600877,ST嘉陵,7.72265625,7.72265625,-14.703125,0.66650390625,2.78515625
600879,航天电子,1.404296875,1.404296875,4.125,10.0,5.953125
600880,博瑞传播,7.91796875,7.91796875,4.65625,7.77734375,9.6953125
600881,亚泰集团,6.453125,6.453125,2.1796875,6.0,4.61328125
600882,广泽股份,5.91796875,5.91796875,-8.671875,9.3984375,8.546875
600883,博闻科技,6.51953125,6.51953125,-40.15625,6.703125,10.0
600884,杉杉股份,7.09765625,7.09765625,5.66796875,10.0,7.796875
600885,宏发股份,6.07421875,6.07421875,7.34765625,10.0,9.53125
600886,国投电力,2.068359375,2.068359375,7.44140625,4.70703125,2.14453125
600887,伊利股份,9.71875,10.0,6.7578125,10.0,6.421875
600888,新疆众和,6.5625,6.5625,-0.431884765625,10.0,6.7109375
600889,南京化纤,2.841796875,2.841796875,0.82666015625,9.8515625,4.7265625
600890,中房股份,8.9375,8.9375,-76.1875,7.6328125,9.09375
600891,秋林集团,6.9609375,9.6875,4.1953125,9.9375,9.15625
600892,大晟文化,5.6171875,6.87890625,2.828125,8.0,6.16796875
600893,航发动力,7.4453125,7.92578125,3.95703125,10.0,4.875
600894,广日股份,6.93359375,6.93359375,6.47265625,9.9453125,8.671875
600895,张江高科,6.6875,6.6875,6.40625,10.0,4.91796875
600896,览海投资,6.56640625,6.56640625,-234.5,9.5703125,3.798828125
600897,厦门空港,6.21484375,6.21484375,7.640625,8.484375,7.98046875
600898,国美通讯,7.62890625,8.0234375,2.638671875,8.0,7.30078125
600900,长江电力,3.580078125,3.580078125,7.55859375,9.671875,1.337890625
600903,贵州燃气,2.0,2.0,0.0,0.0,0.0
600908,无锡银行,2.0,2.0,0.0,0.0,0.0
600909,华安证券,2.0,2.0,0.0,0.0,0.0
600917,重庆燃气,6.28515625,6.28515625,2.533203125,6.0,5.2734375
600919,江苏银行,2.0,2.0,0.0,0.0,0.0
600926,杭州银行,2.0,2.0,0.0,0.0,0.0
600933,爱柯迪,2.0,2.0,0.0,0.0,0.0
600936,广西广电,2.0,2.0,0.0,0.0,0.0
600939,重庆建工,2.0,2.0,0.0,0.0,0.0
600958,东方证券,1.599609375,1.599609375,1.599609375,1.0,-0.333251953125
600959,江苏有线,3.49609375,3.49609375,1.138671875,2.0,1.4326171875
600960,渤海活塞,7.53125,7.53125,4.35546875,10.0,8.7890625
600961,株冶集团,4.8125,10.0,-1.53125,1.7421875,1.708984375
600962,国投中鲁,3.61328125,3.61328125,-1.89453125,10.0,4.8359375
600963,岳阳林纸,1.7998046875,1.7998046875,0.194580078125,9.90625,3.515625
600965,福成股份,7.58203125,8.8125,5.9296875,9.6328125,9.328125
600966,博汇纸业,4.69140625,4.69140625,1.8994140625,8.375,4.2578125
600967,内蒙一机,7.78515625,8.203125,3.23828125,10.0,8.5078125
600969,郴电国际,8.046875,8.046875,5.18359375,9.0,8.4921875
600970,中材国际,7.7890625,7.7890625,2.759765625,5.0,5.43359375
600971,恒源煤电,4.9453125,4.9453125,-2.896484375,10.0,6.55078125
600973,宝胜股份,6.28125,8.953125,1.9169921875,7.0,6.9140625
600975,新五丰,7.8671875,9.3671875,0.64453125,10.0,8.2265625
600976,健民集团,4.8125,9.8046875,4.69140625,10.0,8.7734375
600977,中国电影,2.0,2.0,0.0,0.0,0.0
600978,宜华生活,7.6484375,7.6484375,6.25390625,10.0,7.42578125
600979,广安爱众,6.71875,6.71875,3.568359375,9.921875,4.75
600980,北矿科技,7.61328125,7.61328125,1.7333984375,9.609375,9.1640625
600981,汇鸿集团,7.7421875,9.46875,2.134765625,5.0,4.921875
600982,宁波热电,8.5703125,8.5703125,5.046875,9.484375,9.703125
600983,惠而浦,7.77734375,7.89453125,4.31640625,10.0,7.875
600984,建设机械,0.9541015625,0.9541015625,-8.7265625,10.0,7.36328125
600985,雷鸣科化,7.99609375,7.99609375,6.2109375,9.375,8.46875
600986,科达股份,6.26171875,6.421875,3.8203125,8.0,5.55859375
600987,航民股份,8.4453125,8.4453125,7.3515625,9.359375,9.75
600988,赤峰黄金,6.85546875,6.85546875,6.80078125,10.0,3.998046875
600990,四创电子,7.4765625,7.9921875,4.30078125,10.0,6.45703125
600992,贵绳股份,7.6328125,8.09375,2.001953125,10.0,9.125
600993,马应龙,7.875,7.875,6.52734375,9.140625,10.0
600995,文山电力,7.04296875,7.04296875,4.828125,9.546875,3.322265625
600996,贵广网络,2.0,2.0,0.0,0.0,0.0
600997,开滦股份,5.78515625,5.78515625,1.625,10.0,6.53515625
600998,九州通,7.5859375,10.0,2.611328125,9.0,6.29296875
600999,招商证券,1.626953125,1.626953125,7.453125,6.0,-1.666015625
601000,唐山港,8.15625,8.15625,6.76953125,10.0,6.5390625
601001,大同煤业,7.609375,7.609375,-1.54296875,10.0,7.58984375
601002,晋亿实业,1.76953125,1.76953125,3.26953125,10.0,8.8984375
601003,柳钢股份,6.37890625,10.0,0.72412109375,4.625,3.23046875
601005,ST重钢,2.53515625,2.53515625,-39.8125,4.1640625,1.876953125
601006,大秦铁路,4.5859375,4.5859375,7.0546875,9.515625,6.18359375
601007,金陵饭店,7.40625,7.40625,5.11328125,10.0,8.9453125
601008,连云港,1.71875,1.71875,3.0546875,9.625,2.828125
601009,南京银行,9.8046875,9.8046875,7.6015625,5.0,-1.666015625
601010,文峰股份,7.37109375,9.953125,4.47265625,10.0,3.3359375
601011,宝泰隆,2.138671875,2.138671875,3.294921875,10.0,3.03125
601012,隆基股份,7.49609375,7.49609375,5.5625,10.0,8.234375
601015,陕西黑猫,5.55859375,5.55859375,-0.43994140625,6.0,3.140625
601016,节能风电,3.466796875,3.466796875,3.36328125,4.9609375,3.64453125
601018,宁波港,3.548828125,3.548828125,6.0546875,10.0,5.578125
601019,山东出版,2.0,2.0,0.0,0.0,0.0
601020,华钰矿业,2.0,2.0,0.0,0.0,0.0
601021,春秋航空,3.48828125,3.48828125,1.1298828125,2.0,1.078125
601028,玉龙股份,7.69140625,7.69140625,-2.248046875,9.578125,9.296875
601038,一拖股份,7.65234375,7.65234375,2.638671875,10.0,6.68359375
601058,赛轮金宇,8.046875,8.9296875,3.59765625,9.8671875,4.08984375
601069,西部黄金,2.53515625,2.53515625,0.94287109375,2.0,0.6162109375
601086,国芳集团,2.0,2.0,0.0,0.0,0.0
601088,中国神华,4.75390625,4.75390625,7.1640625,10.0,6.58984375
601098,中南传媒,8.5234375,8.5234375,6.94140625,10.0,10.0
601099,太平洋,1.544921875,1.544921875,6.53515625,8.0,-1.666015625
601100,恒立液压,7.4609375,7.4609375,4.69921875,8.96875,9.609375
601101,昊华能源,3.61328125,3.61328125,3.669921875,10.0,4.890625
601106,ST一重,3.880859375,3.880859375,-32.71875,10.0,8.5546875
601107,四川成渝,6.96484375,6.96484375,5.95703125,10.0,6.47265625
601108,财通证券,2.0,2.0,0.0,0.0,0.0
601111,中国国航,4.02734375,4.02734375,4.7109375,7.5,2.025390625
601113,华鼎股份,7.359375,7.359375,1.8603515625,10.0,8.25
601116,三江购物,9.2890625,10.0,3.640625,10.0,7.2734375
601117,中国化学,7.5859375,7.5859375,4.1875,10.0,6.37109375
601118,海南橡胶,8.25,8.59375,-2.19140625,9.9375,7.5234375
601126,四方股份,3.287109375,3.287109375,5.76171875,10.0,9.2734375
601127,小康股份,2.0,2.0,0.0,0.0,0.0
601128,常熟银行,2.0,2.0,0.0,0.0,0.0
601137,博威合金,2.962890625,8.5625,3.296875,10.0,8.890625
601139,深圳燃气,9.46875,9.46875,5.640625,9.5859375,3.859375
601155,新城控股,2.546875,2.546875,1.23046875,1.0,0.689453125
601158,重庆水务,7.96484375,7.96484375,6.73046875,10.0,9.4296875
601163,三角轮胎,2.0,2.0,0.0,0.0,0.0
601166,兴业银行,7.875,7.875,7.6640625,5.0,-1.666015625
601168,西部矿业,9.046875,9.046875,1.44921875,10.0,6.01171875
601169,北京银行,7.7421875,7.7421875,7.59375,5.0,-1.666015625
601177,杭齿前进,1.6953125,1.6953125,0.57373046875,10.0,4.4140625
601179,中国西电,7.4453125,7.4453125,4.57421875,10.0,8.84375
601186,中国铁建,7.59765625,8.59375,3.798828125,5.0,5.21484375
601188,龙江交通,6.015625,6.015625,6.85546875,9.0234375,6.44140625
601198,东兴证券,3.466796875,3.466796875,1.416015625,1.0,-0.333251953125
601199,江南水务,9.296875,9.296875,6.8046875,10.0,8.296875
601200,上海环境,2.0,2.0,0.0,0.0,0.0
601208,东材科技,3.4140625,3.4140625,4.1953125,9.3515625,9.53125
601211,国泰君安,3.470703125,3.470703125,1.455078125,1.0,-0.333251953125
601212,白银有色,2.0,2.0,0.0,0.0,0.0
601216,君正集团,3.654296875,3.654296875,6.39453125,9.9609375,5.70703125
601218,吉鑫科技,7.4609375,7.4609375,3.560546875,10.0,9.453125
601222,林洋能源,7.27734375,7.27734375,6.8359375,9.796875,9.0546875
601225,陕西煤业,3.46484375,3.46484375,1.7275390625,6.0,2.529296875
601226,华电重工,4.59375,4.59375,1.3505859375,6.0,4.296875
601228,广州港,2.0,2.0,0.0,0.0,0.0
601229,上海银行,2.0,2.0,0.0,0.0,0.0
601231,环旭电子,7.96875,10.0,3.95703125,10.0,9.28125
601233,桐昆股份,5.08984375,10.0,2.357421875,9.84375,4.109375
601238,广汽集团,8.7578125,8.7578125,5.8828125,10.0,8.6875
601258,庞大集团,9.3046875,9.578125,1.1513671875,5.0,4.9609375
601288,农业银行,9.609375,9.609375,7.15625,5.0,-1.666015625
601311,骆驼股份,4.3515625,4.3515625,6.01171875,10.0,10.0390625
601313,江南嘉捷,7.59765625,8.484375,5.8203125,10.0,9.3203125
601318,中国平安,9.6796875,9.6796875,7.13671875,5.0,-1.666015625
601326,秦港股份,2.0,2.0,0.0,0.0,0.0
601328,交通银行,9.671875,9.671875,7.38671875,5.0,-1.666015625
601333,广深铁路,3.779296875,3.779296875,4.29296875,8.0625,7.6328125
601336,新华保险,9.546875,9.546875,6.08984375,5.0,-1.666015625
601339,百隆东方,8.1015625,8.1015625,5.1484375,10.0,8.125
601366,利群股份,2.0,2.0,0.0,0.0,0.0
601368,绿城水务,3.42578125,3.42578125,1.162109375,1.958984375,0.88037109375
601369,陕鼓动力,5.515625,5.515625,5.24609375,10.0,8.1875
601375,中原证券,2.0,2.0,0.0,0.0,0.0
601377,兴业证券,1.4736328125,1.4736328125,6.984375,6.0,-1.666015625
601388,怡球资源,7.859375,9.1875,1.8798828125,10.0,9.2734375
601390,中国中铁,7.609375,7.609375,3.22265625,5.0,5.0390625
601398,工商银行,7.73828125,7.73828125,7.58203125,5.0,-1.666015625
601500,通用股份,2.0,2.0,0.0,0.0,0.0
601515,东风股份,7.66796875,7.66796875,7.48046875,9.40625,9.5859375
601518,吉林高速,6.23046875,6.23046875,6.46484375,9.8359375,5.73828125
601519,ST智慧,6.6328125,6.6328125,-33.09375,8.40625,9.234375
601555,东吴证券,1.8671875,1.8671875,7.06640625,6.0,-1.666015625
601558,ST锐电,5.22265625,5.22265625,-114.8125,8.0,7.53515625
601566,九牧王,7.8984375,7.8984375,6.734375,8.3359375,9.8984375
601567,三星医疗,7.5859375,7.5859375,6.828125,10.0,7.7109375
601579,会稽山,5.828125,5.828125,3.55078125,5.8359375,4.40625
601588,北辰实业,8.9609375,8.9609375,5.72265625,6.0,5.24609375
601595,上海电影,2.0,2.0,0.0,0.0,0.0
601599,鹿港文化,7.70703125,7.70703125,3.71484375,10.0,5.16015625
601600,中国铝业,7.27734375,7.27734375,-1.7138671875,5.94140625,3.48828125
601601,中国太保,9.6875,9.6875,6.32421875,5.0,-1.666015625
601607,上海医药,7.53515625,10.0,4.1796875,10.0,7.7890625
601608,中信重工,7.11328125,7.11328125,-3.203125,10.0,6.91796875
601611,中国核建,2.0,2.0,0.0,0.0,0.0
601616,广电电气,5.44921875,5.44921875,0.29296875,8.203125,10.0
601618,中国中冶,7.5234375,7.5234375,3.08984375,5.0,4.953125
601619,嘉泽新能,2.0,2.0,0.0,0.0,0.0
601628,中国人寿,7.7421875,7.7421875,6.3046875,5.0,-1.666015625
601633,长城汽车,3.107421875,7.328125,6.62109375,10.0,7.8125
601636,旗滨集团,4.2109375,4.2109375,5.28125,9.8359375,3.11328125
601666,平煤股份,5.1875,5.1875,0.71826171875,8.4609375,4.51171875
601668,中国建筑,7.75,7.75,4.859375,5.0,5.4609375
601669,中国电建,7.640625,7.640625,3.90234375,5.0,4.7890625
601677,明泰铝业,7.92578125,10.0,3.021484375,9.8359375,9.1171875
601678,滨化股份,6.49609375,6.49609375,5.58203125,10.0,6.71875
601688,华泰证券,3.35546875,3.35546875,7.5234375,6.0,-1.666015625
601689,拓普集团,3.41796875,3.41796875,1.1904296875,1.9189453125,1.9033203125
601699,潞安环能,7.375,7.375,5.09765625,10.0,5.1328125
601700,风范股份,7.25390625,7.25390625,4.87109375,9.7421875,9.171875
601717,郑煤机,7.3359375,7.3359375,3.34375,9.2734375,9.65625
601718,际华集团,8.0625,9.09375,2.3671875,10.0,9.40625
601727,上海电气,7.6640625,7.6640625,4.65234375,10.0,6.625
601766,中国中车,7.5703125,7.88671875,4.89453125,10.0,6.3125
601777,力帆股份,7.10546875,7.10546875,2.82421875,6.0,4.8046875
601788,光大证券,5.58984375,5.58984375,6.8984375,6.0,-1.666015625
601789,宁波建工,5.546875,9.4140625,2.59765625,5.0,5.2109375
601798,蓝科高新,6.2734375,6.2734375,-2.509765625,10.0,9.140625
601799,星宇股份,5.05859375,5.05859375,6.51953125,10.0,9.0859375
601800,中国交建,7.5625,7.5625,4.5078125,5.0,5.0859375
601801,皖新传媒,8.375,8.375,6.13671875,9.71875,9.9765625
601808,中海油服,5.95703125,5.95703125,-8.09375,10.0,7.9921875
601811,新华文轩,2.0,2.0,0.0,0.0,0.0
601818,光大银行,5.8125,5.8125,7.1484375,5.0,-1.666015625
601857,中国石油,3.859375,5.171875,4.26171875,10.0,3.1796875
601858,中国科传,2.0,2.0,0.0,0.0,0.0
601866,中远海发,8.2421875,8.2421875,-0.99267578125,8.0,5.3203125
601872,招商轮船,5.8046875,5.8046875,-8.40625,10.0,8.25
601877,正泰电器,7.74609375,8.2265625,7.39453125,10.0,8.5390625
601878,浙商证券,2.0,2.0,0.0,0.0,0.0
601880,大连港,6.51171875,6.51171875,3.9296875,10.0,7.3671875
601881,中国银河,2.0,2.0,0.0,0.0,0.0
601882,海天精工,2.0,2.0,0.0,0.0,0.0
601886,江河集团,7.4140625,7.4140625,3.361328125,7.0,7.109375
601888,中国国旅,9.5234375,9.984375,6.86328125,9.8828125,9.9296875
601890,亚星锚链,7.51171875,7.51171875,3.38671875,9.2578125,10.0
601898,中煤能源,4.9765625,4.9765625,3.5390625,10.0,5.3984375
601899,紫金矿业,4.6015625,5.6328125,4.22265625,10.0,3.400390625
601900,南方传媒,2.0,2.0,0.0,0.0,0.0
601901,方正证券,3.6015625,3.6015625,6.6171875,7.0,-1.666015625
601908,京运通,5.2734375,5.2734375,3.65625,9.7578125,8.4765625
601918,新集能源,1.5458984375,1.5458984375,-11.1953125,4.828125,1.27734375
601919,中远海控,8.21875,8.21875,-0.24560546875,8.0,7.83984375
601928,凤凰传媒,8.796875,8.796875,6.2109375,10.0,9.7421875
601929,吉视传媒,7.46875,7.46875,5.96484375,10.0,5.984375
601933,永辉超市,9.4140625,10.0,3.62890625,10.0,6.48046875
601939,建设银行,9.671875,9.671875,7.6796875,5.0,-1.666015625
601949,中国出版,2.0,2.0,0.0,0.0,0.0
601952,苏垦农发,2.0,2.0,0.0,0.0,0.0
601958,金钼股份,7.9609375,7.9609375,1.4765625,8.4765625,9.8828125
601965,中国汽研,7.7265625,7.7265625,6.4765625,8.109375,10.0
