公司代码,公司名,公司评分
600230,沧州大化,45.625
002728,特一药业,45.53125
601666,平煤股份,45.53125
600675,中华企业,45.53125
600190,锦州港,45.4375
300405,科隆股份,45.4375
300307,慈星股份,45.375
000928,中钢国际,45.34375
000546,金圆股份,45.28125
600470,六国化工,45.28125
000971,高升控股,45.25
002378,章源钨业,45.1875
002040,南 京 港,45.1875
002722,金轮股份,45.15625
002730,电光科技,45.15625
300258,精锻科技,45.15625
600295,鄂尔多斯,45.125
600259,广晟有色,45.09375
300370,安控科技,45.09375
002523,天桥起重,45.0625
600596,新安股份,45.03125
000868,安凯客车,45.0
300032,金龙机电,45.0
603333,明星电缆,44.96875
002021,中捷资源,44.96875
000635,英 力 特,44.9375
600223,鲁商置业,44.84375
600961,株冶集团,44.84375
002721,金一文化,44.78125
000558,莱茵体育,44.75
300040,九洲电气,44.71875
000012,南  玻Ａ,44.71875
002080,中材科技,44.6875
600476,湘邮科技,44.625
600298,安琪酵母,44.625
600578,京能电力,44.59375
600966,博汇纸业,44.5625
002160,常铝股份,44.53125
000673,当代东方,44.46875
000923,河北宣工,44.46875
600426,华鲁恒升,44.34375
603009,北特科技,44.34375
300169,天晟新材,44.25
002258,利尔化学,44.21875
603088,宁波精达,44.1875
600753,东方银星,44.09375
002297,博云新材,44.0625
000043,中航地产,44.0625
600714,金瑞矿业,43.9375
002529,海源机械,43.90625
002166,莱茵生物,43.90625
601101,昊华能源,43.90625
600165,新日恒力,43.875
002060,粤 水 电,43.78125
002616,长青集团,43.75
300077,国民技术,43.65625
600619,海立股份,43.5625
600526,菲达环保,43.5625
002536,西泵股份,43.5
300362,天翔环境,43.5
002389,南洋科技,43.375
300332,天壕环境,43.375
002168,深圳惠程,43.3125
002068,黑猫股份,43.3125
600109,国金证券,43.25
300189,神农基因,43.1875
300363,博腾股份,43.1875
601111,中国国航,43.125
002463,沪电股份,43.0625
002147,新光圆成,43.03125
000695,滨海能源,43.0
600033,福建高速,42.9375
600123,兰花科创,42.9375
603006,联明股份,42.90625
600019,宝钢股份,42.875
002513,蓝丰生化,42.71875
600172,黄河旋风,42.625
600243,青海华鼎,42.5625
600393,粤泰股份,42.5625
600724,宁波富达,42.53125
600734,实达集团,42.5
300392,腾信股份,42.375
000996,中国中期,42.34375
002540,亚太科技,42.3125
000728,国元证券,42.28125
002547,春兴精工,42.25
002714,牧原股份,42.21875
300111,向日葵,42.21875
000959,首钢股份,42.1875
300373,扬杰科技,42.15625
002064,华峰氨纶,42.125
600354,敦煌种业,42.0625
603166,福达股份,42.0625
600720,祁连山,42.0
600021,上海电力,41.9375
600030,中信证券,41.90625
600239,云南城投,41.90625
300408,三环集团,41.875
002061,浙江交科,41.78125
600701,工大高新,41.75
603399,新华龙,41.75
601015,陕西黑猫,41.625
300090,盛运环保,41.59375
600808,马钢股份,41.40625
600369,西南证券,41.375
300116,坚瑞沃能,41.3125
300110,华仁药业,41.25
001896,豫能控股,41.25
600052,浙江广厦,41.21875
600409,三友化工,41.125
000606,神州易桥,41.03125
600545,卓郎智能,40.71875
601226,华电重工,40.5625
600131,岷江水电,40.5625
000776,广发证券,40.5
603456,九洲药业,40.46875
600971,恒源煤电,40.4375
600819,耀皮玻璃,40.40625
000783,长江证券,40.375
600444,国机通用,40.28125
600556,ST慧球,40.25
601901,方正证券,40.1875
600309,万华化学,40.125
600774,汉商集团,40.0625
002430,杭氧股份,40.03125
600837,海通证券,39.9375
002504,ST弘高,39.90625
600595,中孚实业,39.75
002577,雷柏科技,39.71875
600532,宏达矿业,39.71875
300411,金盾股份,39.625
600520,文一科技,39.625
600318,新力金融,39.5625
601688,华泰证券,39.5
600509,天富能源,39.375
002464,众应互联,39.3125
002319,乐通股份,39.21875
600745,闻泰科技,39.21875
002684,猛狮科技,38.90625
600847,ST万里,38.90625
002283,天润曲轴,38.90625
000601,韶能股份,38.8125
300381,溢多利,38.8125
000877,天山股份,38.8125
600050,中国联通,38.78125
603806,福斯特,38.75
603588,高能环境,38.75
300094,国联水产,38.5625
600727,鲁北化工,38.5625
600281,太化股份,38.375
002265,西仪股份,38.21875
002192,融捷股份,38.21875
002234,民和股份,38.1875
300313,天山生物,38.1875
000983,西山煤电,38.09375
300358,楚天科技,37.96875
600821,津劝业,37.90625
002717,岭南园林,37.875
600096,云天化,37.875
002046,轴研科技,37.6875
600029,南方航空,37.625
601808,中海油服,37.5625
600213,亚星客车,37.5
002134,ST普林,37.46875
600017,日照港,37.4375
002154,报 喜 鸟,37.4375
002119,康强电子,37.40625
000939,凯迪生态,37.40625
300152,科融环境,37.375
000557,西部创业,37.3125
600777,新潮能源,37.25
600766,园城黄金,37.21875
601969,海南矿业,37.15625
002291,星期六,37.09375
002564,天沃科技,36.90625
600026,中远海能,36.875
603077,和邦生物,36.75
600462,九有股份,36.6875
600390,五矿资本,36.59375
000727,华东科技,36.53125
002500,山西证券,36.40625
002122,天马股份,36.40625
000686,东北证券,36.375
300337,银邦股份,36.375
000617,中油资本,36.34375
000767,漳泽电力,36.34375
601872,招商轮船,36.28125
002715,登云股份,36.25
300091,金通灵,36.21875
002698,博实股份,36.1875
000830,鲁西化工,36.15625
601016,节能风电,36.125
600549,厦门钨业,36.125
600882,广泽股份,36.09375
601002,晋亿实业,36.0625
600798,宁波海运,36.0
002594,比亚迪,36.0
002420,毅昌股份,35.875
600497,驰宏锌锗,35.75
002092,中泰化学,35.6875
000039,中集集团,35.625
600011,华能国际,35.625
002473,ST圣莱,35.59375
300388,国祯环保,35.59375
600651,飞乐音响,35.53125
300080,易成新能,35.46875
002113,天润数娱,35.46875
000835,长城动漫,35.375
000966,长源电力,35.3125
600256,广汇能源,35.21875
000952,广济药业,35.1875
002428,云南锗业,35.1875
000755,ST三维,35.125
002162,悦心健康,35.09375
002204,大连重工,34.90625
000420,吉林化纤,34.90625
600397,安源煤业,34.875
603699,纽威股份,34.8125
002659,中泰桥梁,34.8125
600710,ST常林,34.78125
600320,振华重工,34.78125
000831,五矿稀土,34.65625
002164,宁波东力,34.53125
600671,天目药业,34.5
000737,南风化工,34.4375
603169,兰石重装,34.4375
600333,长春燃气,34.4375
002526,山东矿机,34.34375
000410,ST沈机,34.28125
600886,国投电力,34.15625
002630,华西能源,34.0625
600368,五洲交通,34.03125
002218,拓日新能,33.90625
002149,西部材料,33.84375
000935,四川双马,33.78125
600075,新疆天业,33.71875
002173,创新医疗,33.6875
002451,摩恩电气,33.6875
600792,云煤能源,33.65625
000720,新能泰山,33.59375
300401,花园生物,33.5625
002240,威华股份,33.4375
000678,襄阳轴承,33.3125
600889,南京化纤,33.28125
600779,水井坊,33.21875
300312,邦讯技术,33.09375
600863,内蒙华电,33.0625
000978,桂林旅游,33.0
600235,民丰特纸,32.96875
300076,GQY视讯,32.84375
002069,獐子岛,32.8125
601225,陕西煤业,32.78125
002453,天马精化,32.78125
600751,天海投资,32.78125
300275,梅安森,32.75
600962,国投中鲁,32.71875
300191,潜能恒信,32.6875
600879,航天电子,32.625
600391,航发科技,32.5625
600355,精伦电子,32.5625
000932,ST华菱,32.5
601011,宝泰隆,32.4375
000961,中南建设,32.3125
002207,ST准油,32.3125
002260,德奥通航,32.28125
600868,梅雁吉祥,32.1875
002299,圣农发展,32.15625
000693,ST华泽,32.09375
600771,广誉远,32.0625
002418,康盛股份,32.0625
000709,河钢股份,31.890625
600179,安通控股,31.765625
000856,冀东装备,31.296875
600506,香梨股份,31.21875
002490,ST墨龙,31.09375
002225,濮耐股份,31.078125
600215,长春经开,31.03125
600115,东方航空,31.015625
600812,华北制药,30.96875
600141,兴发集团,30.9375
002673,西部证券,30.625
603011,合锻智能,30.515625
600027,华电国际,30.484375
600508,上海能源,30.453125
002312,ST三泰,30.40625
002066,瑞泰科技,30.359375
002723,金莱特,30.28125
601555,东吴证券,29.671875
600760,中航黑豹,29.5625
000670,盈方微,29.359375
002289,宇顺电子,29.28125
600999,招商证券,29.0
000792,盐湖股份,28.890625
000922,ST佳电,28.875
601008,连云港,28.875
000750,国海证券,28.859375
601099,太平洋,28.671875
300023,宝德股份,28.640625
600681,百川能源,28.609375
600491,龙元建设,28.546875
002198,嘉应制药,28.53125
002417,三元达,28.359375
000616,海航投资,28.296875
601991,大唐发电,28.140625
600381,青海春天,27.96875
603589,口子窖,27.890625
600306,商业城,27.859375
600346,恒力股份,27.71875
603899,晨光文具,27.421875
603066,音飞储存,27.375
300446,乐凯新材,27.359375
002739,万达电影,27.359375
000875,吉电股份,27.34375
300482,万孚生物,27.3125
300436,广生堂,27.296875
603338,浙江鼎力,27.28125
300475,聚隆科技,27.28125
603158,腾龙股份,27.28125
002763,汇洁股份,27.265625
002772,众兴菌业,27.265625
603898,好莱客,27.25
603116,红蜻蜓,27.25
603566,普莱柯,27.234375
002773,康弘药业,27.21875
002776,柏堡龙,27.203125
603866,桃李面包,27.1875
300488,恒锋工具,27.171875
601377,兴业证券,27.140625
300440,运达科技,27.125
002783,凯龙股份,27.125
603198,迎驾贡酒,27.109375
300458,全志科技,27.09375
300452,山河药辅,27.09375
603718,海利生物,27.09375
603199,九华旅游,27.078125
300459,金科文化,27.0625
300473,德尔股份,27.0625
002766,索菱股份,27.046875
603686,龙马环卫,27.03125
300453,三鑫医疗,27.03125
603355,莱克电气,27.03125
300439,美康生物,27.03125
603611,诺力股份,27.015625
603869,北部湾旅,27.015625
300481,濮阳惠成,26.96875
603808,歌力思,26.96875
000401,冀东水泥,26.953125
603788,宁波高发,26.953125
300430,诚益通,26.9375
300431,暴风集团,26.921875
300491,通合科技,26.921875
603600,永艺股份,26.890625
300445,康斯特,26.890625
300450,先导智能,26.890625
002777,久远银海,26.875
300423,鲁亿通,26.875
603508,思维列控,26.875
002736,国信证券,26.875
300443,金雷风电,26.859375
300438,鹏辉能源,26.859375
300435,中泰股份,26.859375
300447,全信股份,26.84375
300426,唐德影视,26.84375
603599,广信股份,26.84375
300489,中飞股份,26.828125
300394,天孚通信,26.828125
603678,火炬电子,26.828125
300416,苏试试验,26.796875
002750,龙津药业,26.796875
300497,富祥股份,26.796875
603778,乾景园林,26.78125
002749,国光股份,26.78125
603023,威帝股份,26.78125
300427,红相电力,26.765625
300496,中科创达,26.765625
603669,灵康药业,26.75
002771,真视通,26.75
300414,中光防雷,26.734375
300498,温氏股份,26.734375
002163,中航三鑫,26.71875
300418,昆仑万维,26.71875
000677,恒天海龙,26.71875
300432,富临精工,26.71875
603601,再升科技,26.71875
603311,金海环境,26.71875
300492,山鼎设计,26.71875
000791,甘肃电投,26.71875
300490,华自科技,26.71875
300471,厚普股份,26.71875
601689,拓普集团,26.71875
600959,江苏有线,26.6875
603567,珍宝岛,26.6875
300485,赛升药业,26.671875
300479,神思电子,26.65625
002742,三圣股份,26.65625
300494,盛天网络,26.65625
300462,华铭智能,26.65625
603997,继峰股份,26.625
603315,福鞍股份,26.625
300425,环能科技,26.625
300466,赛摩电气,26.625
002787,华源控股,26.609375
300467,迅游科技,26.609375
300470,日机密封,26.59375
603309,维力医疗,26.59375
300441,鲍斯股份,26.59375
603398,邦宝益智,26.59375
603020,爱普股份,26.59375
300448,浩云科技,26.578125
603085,天成自控,26.5625
300444,双杰电气,26.5625
300487,蓝晓科技,26.5625
603222,济民制药,26.53125
000608,阳光股份,26.53125
300455,康拓红外,26.53125
300451,创业软件,26.53125
002779,中坚科技,26.53125
300456,耐威科技,26.515625
603968,醋化股份,26.515625
603025,大豪科技,26.515625
603969,银龙股份,26.5
002757,南兴装备,26.5
300472,新元科技,26.5
002761,多喜爱,26.484375
300417,南华仪器,26.484375
002767,先锋电子,26.484375
300424,航新科技,26.484375
000422,湖北宜化,26.46875
603698,航天工程,26.46875
300495,美尚生态,26.453125
300434,金石东方,26.4375
603268,松发股份,26.421875
300442,普丽盛,26.421875
300402,宝色股份,26.40625
002755,东方新星,26.40625
603696,安记食品,26.40625
603979,金诚信,26.40625
603703,盛洋科技,26.40625
002780,三夫户外,26.40625
300480,光力科技,26.390625
603901,永创智能,26.390625
300464,星徽精密,26.390625
603939,益丰药房,26.375
002762,金发拉比,26.375
603999,读者传媒,26.375
300404,博济医药,26.34375
002775,文科园林,26.34375
002782,可立克,26.34375
603015,弘讯科技,26.34375
300419,浩丰科技,26.34375
002768,国恩股份,26.328125
603300,华铁科技,26.328125
300476,胜宏科技,26.328125
002770,科迪乳业,26.296875
300374,恒通科技,26.28125
300256,星星科技,26.28125
300461,田中精机,26.28125
300437,清水源,26.28125
601021,春秋航空,26.265625
300477,合纵科技,26.25
603838,四通股份,26.25
300469,信息发展,26.234375
300468,四方精创,26.21875
000576,广东甘化,26.203125
300449,汉邦高科,26.1875
002759,天际股份,26.15625
300483,沃施股份,26.15625
603519,立霸股份,26.140625
603883,老百姓,26.140625
603022,新通联,26.140625
603227,雪峰科技,26.109375
002740,爱迪尔,26.09375
300486,东杰智能,26.09375
300478,杭州高新,26.078125
603918,金桥信息,26.0625
000692,惠天热电,25.984375
300420,五洋科技,25.96875
002765,蓝黛传动,25.96875
002785,万里石,25.96875
603108,润达医疗,25.96875
603558,健盛集团,25.90625
300364,中文在线,25.890625
000898,鞍钢股份,25.890625
002758,华通医药,25.875
600795,国电电力,25.828125
300428,四通新材,25.78125
300413,快乐购,25.78125
601177,杭齿前进,25.734375
002760,凤形股份,25.71875
601368,绿城水务,25.71875
603800,道森股份,25.71875
300422,博世科,25.71875
002745,木林森,25.703125
300465,高伟达,25.671875
002741,光华科技,25.671875
603223,恒通股份,25.640625
002756,永兴特钢,25.578125
002781,奇信股份,25.546875
603618,杭电股份,25.546875
300493,润欣科技,25.515625
300415,伊之密,25.484375
603996,中新科技,25.359375
603299,井神股份,25.28125
000409,山东地矿,25.265625
300323,华灿光电,25.25
001979,招商蛇口,25.21875
603936,博敏电子,25.1875
002786,银宝山新,25.046875
002751,易尚展示,25.03125
002423,中原特钢,24.953125
600117,西宁特钢,24.9375
603789,星光农机,24.90625
002052,同洲电子,24.78125
000166,申万宏源,24.71875
603729,龙韵股份,24.625
600963,岳阳林纸,24.609375
000590,启迪古汉,24.59375
600385,山东金泰,24.53125
603598,引力传媒,24.515625
601211,国泰君安,24.40625
601198,东兴证券,24.296875
600289,亿阳信通,24.265625
000931,中 关 村,24.1875
000505,珠江控股,24.140625
300139,晓程科技,24.109375
002769,普路通,23.9375
600540,ST新赛,23.890625
600538,国发股份,23.6875
600328,兰太实业,23.6875
600396,金山股份,23.640625
002039,黔源电力,23.59375
002263,大 东 南,23.578125
002743,富煌钢构,23.5625
600421,仰帆控股,23.234375
000779,三毛派神,22.96875
000638,万方发展,22.765625
002136,安 纳 达,22.640625
600726,华电能源,22.0
603568,伟明环保,21.953125
600844,ST丹科,21.875
603818,曲美家居,21.859375
000852,石化机械,21.625
603012,创力集团,21.375
600339,中油工程,21.296875
002604,龙力生物,21.265625
300463,迈克生物,21.15625
600311,荣华实业,20.890625
603117,万林股份,20.875
600227,赤天化,20.734375
600198,大唐电信,20.59375
603616,韩建河山,20.59375
600321,正源股份,20.59375
300433,蓝思科技,20.59375
300429,强力新材,20.5625
300460,惠伦晶体,20.5625
002387,黑牛食品,20.546875
300457,赢合科技,20.46875
600877,ST嘉陵,20.375
002200,云投生态,20.328125
002747,埃斯顿,20.234375
603118,共进股份,20.15625
002753,永东股份,20.109375
603030,全筑股份,20.046875
600860,ST京城,20.03125
603799,华友钴业,20.03125
002109,兴化股份,19.953125
300421,力星股份,19.859375
600866,星湖科技,19.828125
601069,西部黄金,19.71875
603828,柯利达,19.59375
002748,世龙实业,19.578125
603989,艾华集团,19.5625
000526,ST紫学,19.484375
603885,吉祥航空,19.453125
601155,新城控股,19.4375
600610,中毅达,19.4375
002734,利民股份,19.34375
002752,昇兴股份,19.15625
000862,银星能源,18.96875
603021,山东华鹏,18.84375
603318,派思股份,18.828125
300142,沃森生物,18.78125
600010,包钢股份,18.703125
603026,石大胜华,18.65625
000982,ST 中绒,18.53125
002746,仙坛股份,18.3125
000760,斯太尔,18.265625
000428,华天酒店,18.1875
600178,东安动力,18.171875
601985,中国核电,18.0625
000958,东方能源,17.921875
300344,太空板业,17.828125
601968,宝钢包装,17.515625
600744,华银电力,16.78125
600169,太原重工,16.65625
300092,科新机电,16.578125
000509,华塑控股,16.546875
600217,中再资环,16.515625
000717,韶钢松山,16.03125
600550,保变电气,16.015625
300397,天和防务,15.25
000707,双环科技,15.078125
000659,ST中富,14.234375
002211,宏达新材,13.796875
600800,天津磁卡,13.6640625
600228,ST昌九,13.578125
300106,西部牧业,13.484375
600958,东方证券,13.46875
000010,美丽生态,13.3671875
000068,华控赛格,12.7265625
603196,日播时尚,12.0
603203,快克股份,12.0
300686,智动力,12.0
300681,英搏尔,12.0
603977,国泰集团,12.0
300682,朗新科技,12.0
603218,日月股份,12.0
603208,江山欧派,12.0
603177,德创环保,12.0
603976,正川股份,12.0
603178,圣龙股份,12.0
603180,金牌厨柜,12.0
603179,新泉股份,12.0
603200,上海洗霸,12.0
300685,艾德生物,12.0
300683,海特生物,12.0
603181,皇马科技,12.0
603197,保隆科技,12.0
603970,中农立华,12.0
300731,科创新源,12.0
603186,华正新材,12.0
603189,网达软件,12.0
603183,建研院,12.0
603833,欧派家居,12.0
300730,科创信息,12.0
603225,新凤鸣,12.0
603303,得邦照明,12.0
603305,旭升股份,12.0
300688,创业黑马,12.0
300689,澄天伟业,12.0
603958,哈森股份,12.0
603313,梦百合,12.0
300690,双一科技,12.0
603316,诚邦股份,12.0
603319,湘油泵,12.0
603320,迪贝电气,12.0
603321,梅轮电梯,12.0
603322,超讯通信,12.0
603323,吴江银行,12.0
603326,我乐家居,12.0
300691,联合光电,12.0
603330,上海天洋,12.0
603331,百达精工,12.0
300692,中环环保,12.0
603335,迪生力,12.0
603959,百利科技,12.0
603960,克来机电,12.0
603298,杭叉集团,12.0
603258,电魂网络,12.0
603226,菲林格尔,12.0
603966,法兰泰克,12.0
603228,景旺电子,12.0
603229,奥翔药业,12.0
603232,格尔软件,12.0
603233,大参林,12.0
603238,诺邦股份,12.0
603239,浙江仙通,12.0
603260,合盛硅业,12.0
603289,泰瑞机器,12.0
603165,荣晟环保,12.0
300687,赛意信息,12.0
603269,海鸥股份,12.0
603277,银都股份,12.0
603278,大业股份,12.0
603963,大理药业,12.0
603283,赛腾股份,12.0
603286,日盈电子,12.0
603266,天龙股份,12.0
603980,吉华集团,12.0
603160,汇顶科技,12.0
603035,常熟汽饰,12.0
300670,大烨智能,12.0
300671,富满电子,12.0
603027,千禾味业,12.0
603028,赛福天,12.0
603029,天鹅股份,12.0
603031,安德利,12.0
603032,德新交运,12.0
603033,三维股份,12.0
603036,如通股份,12.0
603990,麦迪科技,12.0
603037,凯众股份,12.0
603038,华立股份,12.0
603039,泛微网络,12.0
603040,新坐标,12.0
603041,美思德,12.0
603042,华脉科技,12.0
603043,广州酒家,12.0
603050,科林电气,12.0
300669,沪宁股份,12.0
603016,新宏泰,12.0
603058,永吉股份,12.0
300660,江苏雷利,12.0
300655,晶瑞股份,12.0
300656,民德电子,12.0
300657,弘信电子,12.0
601949,中国出版,12.0
601952,苏垦农发,12.0
601966,玲珑轮胎,12.0
300658,延江股份,12.0
300659,中孚信息,12.0
601997,贵阳银行,12.0
603991,至正股份,12.0
300661,圣邦股份,12.0
300662,科锐国际,12.0
300663,科蓝软件,12.0
300665,飞鹿股份,12.0
603007,花王股份,12.0
300666,江丰电子,12.0
300667,必创科技,12.0
300668,杰恩设计,12.0
603055,台华新材,12.0
603060,国检集团,12.0
603159,上海亚虹,12.0
603127,昭衍新药,12.0
603106,恒银金融,12.0
603110,东方材料,12.0
603986,兆易创新,12.0
603985,恒润股份,12.0
603113,金能科技,12.0
603337,杰克股份,12.0
300679,电连技术,12.0
300732,设研院,12.0
603129,春风动力,12.0
603987,康德莱,12.0
603131,上海沪工,12.0
603133,碳元科技,12.0
603136,天目湖,12.0
603138,海量数据,12.0
603978,深圳新星,12.0
603139,康惠制药,12.0
603157,拉夏贝尔,12.0
300680,隆盛科技,12.0
603103,横店影视,12.0
603101,汇嘉时代,12.0
603063,禾望电气,12.0
603081,大丰实业,12.0
300672,国科微,12.0
600025,华能水电,12.0
603067,振华股份,12.0
603069,海汽集团,12.0
603076,乐惠国际,12.0
300673,佩蒂股份,12.0
603078,江化微,12.0
603079,圣达生物,12.0
603083,剑桥科技,12.0
300678,中科信息,12.0
300675,建科院,12.0
603086,先达股份,12.0
300676,华大基因,12.0
603089,正裕工业,12.0
603090,宏盛股份,12.0
603096,新经典,12.0
603098,森特股份,12.0
300677,英科医疗,12.0
603336,宏辉果蔬,12.0
603359,东珠景观,12.0
603955,大千生态,12.0
603663,三祥新材,12.0
603667,五洲新春,12.0
603668,天马科技,12.0
300708,聚灿光电,12.0
603676,卫信康,12.0
603677,奇精机械,12.0
300709,精研科技,12.0
603868,飞科电器,12.0
603679,华体科技,12.0
603683,晶华新材,12.0
603685,晨丰科技,12.0
300710,万隆光电,12.0
300711,广哈通信,12.0
603689,皖天然气,12.0
300722,新余国科,12.0
603861,白云电器,12.0
603690,至纯科技,12.0
603860,中公高科,12.0
300712,永福股份,12.0
300713,英可瑞,12.0
300715,凯伦股份,12.0
603859,能科股份,12.0
603665,康隆达,12.0
603661,恒林股份,12.0
603612,索通发展,12.0
300723,一品红,12.0
603886,元祖股份,12.0
603617,君禾股份,12.0
603882,金域医学,12.0
603881,数据港,12.0
603619,中曼石油,12.0
603880,南卫股份,12.0
603879,永悦科技,12.0
603626,科森科技,12.0
603878,武进不锈,12.0
603628,清源股份,12.0
603630,拉芳家化,12.0
603633,徕木股份,12.0
603637,镇海股份,12.0
603638,艾迪精密,12.0
603877,太平鸟,12.0
603639,海利尔,12.0
603648,畅联股份,12.0
603656,泰禾光电,12.0
603658,安图生物,12.0
603659,璞泰来,12.0
603660,苏州科达,12.0
603701,德宏股份,12.0
300716,国立科技,12.0
603707,健友股份,12.0
603708,家家悦,12.0
603787,新日股份,12.0
300720,海川智能,12.0
603855,华荣股份,12.0
603797,联泰环保,12.0
603798,康普顿,12.0
603848,好太太,12.0
603801,志邦股份,12.0
603803,瑞斯康达,12.0
300721,怡达股份,12.0
603809,豪能股份,12.0
603811,诚意药业,12.0
603813,原尚股份,12.0
603816,顾家家居,12.0
603817,海峡环保,12.0
603843,正平股份,12.0
603819,神力股份,12.0
603839,安正时尚,12.0
603822,嘉澳环保,12.0
603823,百合花,12.0
603825,华扬联众,12.0
603826,坤彩科技,12.0
603779,威龙股份,12.0
300719,安达维尔,12.0
603777,来伊份,12.0
603727,博迈科,12.0
603711,香飘飘,12.0
603858,步长制药,12.0
603716,塞力斯,12.0
603717,天域生态,12.0
300717,华信新材,12.0
603721,中广天择,12.0
603722,阿科力,12.0
603725,天安新材,12.0
603726,朗迪集团,12.0
603728,鸣志电器,12.0
603776,永安行,12.0
603856,东宏股份,12.0
603730,岱美股份,12.0
603737,三棵树,12.0
603738,泰晶科技,12.0
603757,大元泵业,12.0
603758,秦安股份,12.0
300718,长盛轴承,12.0
603767,中马传动,12.0
603768,常青股份,12.0
603615,茶花股份,12.0
300707,威唐工业,12.0
300693,盛弘股份,12.0
300697,电工合金,12.0
603416,信捷电气,12.0
603938,三孚股份,12.0
603421,鼎信通讯,12.0
603429,集友股份,12.0
603444,吉比特,12.0
300699,光威复材,12.0
603458,勘设股份,12.0
603466,风语筑,12.0
603477,振静股份,12.0
603937,丽岛新材,12.0
603488,展鹏科技,12.0
603496,恒为科技,12.0
603499,翔港科技,12.0
603500,祥和实业,12.0
603501,韦尔股份,12.0
603505,金石资源,12.0
603507,振江股份,12.0
603933,睿能科技,12.0
300700,岱勒新材,12.0
603515,欧普照明,12.0
603517,绝味食品,12.0
300698,万马科技,12.0
603396,金辰股份,12.0
603608,天创时尚,12.0
603393,新天然气,12.0
603339,四方冷链,12.0
603345,安井食品,12.0
300695,兆丰股份,12.0
603357,设计总院,12.0
603358,华达科技,12.0
603829,洛凯股份,12.0
603360,百傲化学,12.0
603363,傲农生物,12.0
603365,水星家纺,12.0
300696,爱乐达,12.0
603367,辰欣药业,12.0
300729,乐歌股份,12.0
603377,东方时尚,12.0
603378,亚士创能,12.0
603380,易德龙,12.0
603383,顶点软件,12.0
603385,惠达卫浴,12.0
603386,广东骏亚,12.0
603387,基蛋生物,12.0
603388,元成股份,12.0
603389,亚振家居,12.0
300701,森霸股份,12.0
603929,亚翔集成,12.0
603928,兴业股份,12.0
603520,司太立,12.0
603579,荣泰健康,12.0
603580,艾艾精工,12.0
300727,润禾材料,12.0
603900,莱绅通灵,12.0
603585,苏利股份,12.0
603586,金麒麟,12.0
300702,天宇股份,12.0
300726,宏达电子,12.0
300725,药石科技,12.0
603896,寿仙谷,12.0
603890,春秋电子,12.0
300703,创源文化,12.0
603595,东尼电子,12.0
603888,新华网,12.0
300705,九典制药,12.0
603887,城地股份,12.0
300706,阿石创,12.0
603602,纵横通信,12.0
603603,博天环境,12.0
603605,珀莱雅,12.0
603607,京华激光,12.0
603578,三星新材,12.0
603577,汇金通,12.0
603903,中持股份,12.0
603920,世运电路,12.0
603527,众源新材,12.0
603528,多伦科技,12.0
603533,掌阅科技,12.0
603535,嘉诚国际,12.0
300653,正海生物,12.0
603926,铁流股份,12.0
603922,金鸿顺,12.0
603536,惠发股份,12.0
603538,美诺华,12.0
603556,海兴电力,12.0
603906,龙蟠科技,12.0
603557,起步股份,12.0
603919,金徽酒,12.0
603917,合力科技,12.0
603559,中通国脉,12.0
603916,苏博特,12.0
603912,佳力图,12.0
603909,合诚股份,12.0
603569,长久物流,12.0
603908,牧高笛,12.0
300654,世纪天鸿,12.0
300632,光莆股份,12.0
300538,同益股份,12.0
002872,天圣制药,12.0
300523,辰安科技,12.0
300525,博思软件,12.0
300526,中潜股份,12.0
300527,华舟应急,12.0
300528,幸福蓝海,12.0
300529,健帆生物,12.0
300530,达志科技,12.0
300531,优博讯,12.0
300532,今天国际,12.0
300533,冰川网络,12.0
300534,陇神戎发,12.0
300535,达威股份,12.0
300536,农尚环境,12.0
300537,广信材料,12.0
002873,新天药业,12.0
002875,安奈儿,12.0
300539,横河模具,12.0
300522,世名科技,12.0
002871,伟隆股份,12.0
300506,名家汇,12.0
300521,爱司凯,12.0
300508,维宏股份,12.0
002868,绿康生化,12.0
300509,新美星,12.0
002774,快意电梯,12.0
300510,金冠电气,12.0
300511,雪榕生物,12.0
300512,中亚股份,12.0
300513,恒泰实达,12.0
002869,金溢科技,12.0
300514,友讯达,12.0
300515,三德科技,12.0
300516,久之洋,12.0
300517,海波重科,12.0
300518,盛讯达,12.0
300519,新光药业,12.0
300520,科大国创,12.0
002870,香山股份,12.0
002876,三利谱,12.0
300540,深冷股份,12.0
300541,先进数通,12.0
300542,新晨科技,12.0
002882,金龙羽,12.0
300559,佳发安泰,12.0
002883,中设股份,12.0
300560,中富通,12.0
300561,汇金科技,12.0
300562,乐心医疗,12.0
300563,神宇股份,12.0
300565,科信技术,12.0
300566,激智科技,12.0
002884,凌霄泵业,12.0
002885,京泉华,12.0
300567,精测电子,12.0
300568,星源材质,12.0
002851,麦格米特,12.0
600908,无锡银行,12.0
600909,华安证券,12.0
600919,江苏银行,12.0
300558,贝达药业,12.0
002881,美格智能,12.0
002880,卫光生物,12.0
300550,和仁科技,12.0
002877,智能自控,12.0
300543,朗科智能,12.0
300545,联得装备,12.0
300546,雄帝科技,12.0
300547,川环科技,12.0
300548,博创科技,12.0
300549,优德精密,12.0
300551,古鳌科技,12.0
300557,理工光科,12.0
002878,元隆雅图,12.0
002879,长缆科技,12.0
300552,万集科技,12.0
300553,集智股份,12.0
300554,三超新材,12.0
300555,路通视信,12.0
300556,丝路视觉,12.0
300507,苏奥传感,12.0
002867,周大生,12.0
600933,爱柯迪,12.0
